posttyp;periodtyp;år;månad;datum;besöksmål;besökstyp;vuxen;barn;student;pensionär;medlem;rabatt;fri_vuxen;skola;skola_barn;konferens;grupp;total;belopp;intäktstyp;kommun;skolnivå;gruppkategori;betalkategori;betald;dagsrapport;notering
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;144;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;63;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;59;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2022;Jan;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2022;Feb;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;38;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2022;Dec;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2022;Dec;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Svalöv;Årskurs 6;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Klippan;Årskurs 6;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Hässleholm;Årskurs 6;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Höör;Årskurs 6;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;68;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;55;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;37;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Höör;Årskurs 6;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lomma;Årskurs 6;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;33;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Burlöv;Årskurs 6;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Kävlinge;Årskurs 6;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Lomma;Årskurs 6;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Eslöv;Årskurs 6;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Lomma;Årskurs 6;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;51;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Simrishamn;Årskurs 6;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Kävlinge;Årskurs 6;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2025;Jul;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Malmö;Årskurs 6;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;32;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lomma;Årskurs 6;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;60;ja;;;;;;Eslöv;Årskurs 6;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;98;ja;;;;;;Lund;Årskurs 6;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Eslöv;Årskurs 7;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Eslöv;Årskurs 7;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;223;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Lomma;Årskurs 7;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Övrigt;Årskurs 7;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;36;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;185;ja;;;;;;Lomma;Årskurs 7;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;185;ja;;;;;;Lomma;Årskurs 7;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;97;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Staffanstorp;Årskurs 7;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;21;ja;;;;;;Lomma;Årskurs 7;;nej;;;
skolbesök;månad;2020;Maj;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2020;Dec;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2021;Apr;;kulturenilund;vbesok;;;;;;;;31;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Staffanstorp;Årskurs 7;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;69;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;32;ja;;;;;;Kävlinge;Årskurs 7;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Övrigt;Årskurs 7;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;67;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;66;ja;;;;;;Höganäs;Årskurs 7;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Höör;Årskurs 7;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;67;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Landskrona;Årskurs 7;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;67;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Trelleborg;Årskurs 7;;nej;;;
skolbesök;månad;2023;Jul;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Trelleborg;Årskurs 7;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;60;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Klippan;Årskurs 7;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Malmö;Årskurs 7;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;144;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Staffanstorp;Årskurs 7;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;9;ja;;;;;;Bjuv;Årskurs 7;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;48;ja;;;;;;Höör;Årskurs 7;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;35;ja;;;;;;Eslöv;Årskurs 7;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Staffanstorp;Årskurs 7;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;69;ja;;;;;;Övrigt;Årskurs 7;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;74;ja;;;;;;Lund;Årskurs 7;;nej;;;
skolbesök;månad;2025;Aug;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Kävlinge;Årskurs 7;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;52;ja;;;;;;Helsingborg;Årskurs 7;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;50;ja;;;;;;Kävlinge;Årskurs 7;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Lomma;Årskurs 7;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;63;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;33;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Eslöv;Årskurs 8;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;50;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Klippan;Årskurs 8;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;32;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Hörby;Årskurs 8;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Kävlinge;Årskurs 8;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;49;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Eslöv;Årskurs 8;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Hörby;Årskurs 8;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Eslöv;Årskurs 8;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2019;Jul;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Hörby;Årskurs 8;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;118;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;72;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Tomelilla;Årskurs 8;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Trelleborg;Årskurs 8;;nej;;;
skolbesök;månad;2020;Jul;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;189;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2020;Okt;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2020;Nov;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Hässleholm;Årskurs 8;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;5;ja;;;;;;Hörby;Årskurs 8;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;59;ja;;;;;;Kävlinge;Årskurs 8;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;4;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;42;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;48;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;54;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;180;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;31;ja;;;;;;Hässleholm;Årskurs 8;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;215;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;52;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Trelleborg;Årskurs 8;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;74;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Trelleborg;Årskurs 8;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;7;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Simrishamn;Årskurs 8;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;55;ja;;;;;;Eslöv;Årskurs 8;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Kävlinge;Årskurs 8;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Staffanstorp;Årskurs 8;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;64;ja;;;;;;Landskrona;Årskurs 8;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;131;ja;;;;;;Staffanstorp;Årskurs 8;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Trelleborg;Årskurs 8;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Skurup;Årskurs 8;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;43;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;71;ja;;;;;;Vellinge;Årskurs 8;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;46;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Åstorp;Årskurs 8;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Staffanstorp;Årskurs 8;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Simrishamn;Årskurs 8;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Lomma;Årskurs 8;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;47;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;57;ja;;;;;;Övrigt;Årskurs 8;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;38;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Kävlinge;Årskurs 8;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;37;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;151;ja;;;;;;Lund;Årskurs 8;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;47;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Simrishamn;Årskurs 8;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Bjuv;Årskurs 8;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;92;ja;;;;;;Svalöv;Årskurs 8;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Kristianstad;Årskurs 8;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Kävlinge;Årskurs 8;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Malmö;Årskurs 8;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Vellinge;Årskurs 8;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Hässleholm;Årskurs 9;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;1;ja;;;;;;Lund;Årskurs 9;;nej;;;
